SHOOTER_ID,SHOOTER,GAME_ID,DATE,MATCHUP,LOCATION,W,FINAL_MARGIN,PERIOD,GAME_CLOCK,GAME_CLOCK_PERIOD,SHOT_CLOCK,SHOT_NUMBER,PTS_TYPE,PTS,FGM,SHOT_DIST,TOUCH_TIME,DRIBBLES,CLOSE_DEF_DIST,CLOSEST_DEFENDER_PLAYER_ID,CLOSEST_DEFENDER,SHOT_RESULT
201573,"Bayless, Jerryd",0041400124,"APR 25, 2015",MIL vs. CHI,H,W,2,4,353,3,15.7,6,2,2,1,10.4,8.6,10,0.8,201565,"Rose, Derrick",made
201573,"Bayless, Jerryd",0041400124,"APR 25, 2015",MIL vs. CHI,H,W,2,4,321,3,17.3,7,2,0,0,1.5,1.5,0,2.3,202710,"Butler, Jimmy",missed
201573,"Bayless, Jerryd",0041400124,"APR 25, 2015",MIL vs. CHI,H,W,2,4,118,4,3.3,8,2,0,0,19.6,7.5,6,5.0,202703,"Mirotic, Nikola",missed
201573,"Bayless, Jerryd",0041400124,"APR 25, 2015",MIL vs. CHI,H,W,2,4,24,4,9.0,9,2,0,0,4.2,5.3,5,1.3,201565,"Rose, Derrick",missed
201573,"Bayless, Jerryd",0041400124,"APR 25, 2015",MIL vs. CHI,H,W,2,4,1,4,,10,2,2,1,2.9,0.5,0,1.6,201565,"Rose, Derrick",made
201573,"Bayless, Jerryd",0041400123,"APR 23, 2015",MIL vs. CHI,H,L,-7,2,633,1,17.0,1,3,0,0,23.7,0.9,0,4.5,201149,"Noah, Joakim",missed
201573,"Bayless, Jerryd",0041400123,"APR 23, 2015",MIL vs. CHI,H,L,-7,2,259,3,16.5,2,2,0,0,4.7,0.9,0,3.5,201565,"Rose, Derrick",missed
201573,"Bayless, Jerryd",0041400123,"APR 23, 2015",MIL vs. CHI,H,L,-7,3,89,4,15.3,3,2,0,0,20.8,7.5,8,7.4,201166,"Brooks, Aaron",missed
201573,"Bayless, Jerryd",0041400123,"APR 23, 2015",MIL vs. CHI,H,L,-7,4,624,1,13.0,4,2,0,0,19.6,9.8,10,4.6,201149,"Noah, Joakim",missed
201573,"Bayless, Jerryd",0041400122,"APR 20, 2015",MIL @ CHI,A,L,-9,2,697,1,5.1,1,2,2,1,20.0,6.5,6,4.6,201166,"Brooks, Aaron",made
201573,"Bayless, Jerryd",0041400122,"APR 20, 2015",MIL @ CHI,A,L,-9,2,675,1,18.5,2,2,2,1,10.3,4.9,6,3.5,201166,"Brooks, Aaron",made
201573,"Bayless, Jerryd",0041400122,"APR 20, 2015",MIL @ CHI,A,L,-9,2,615,1,10.1,3,2,0,0,5.7,13.8,15,1.3,201166,"Brooks, Aaron",missed
201573,"Bayless, Jerryd",0041400122,"APR 20, 2015",MIL @ CHI,A,L,-9,3,34,4,17.1,4,2,2,1,7.6,6.8,8,2.5,201959,"Gibson, Taj",made
201573,"Bayless, Jerryd",0041400122,"APR 20, 2015",MIL @ CHI,A,L,-9,3,3,4,,5,2,0,0,21.1,12.4,15,3.8,201166,"Brooks, Aaron",missed
201573,"Bayless, Jerryd",0041400122,"APR 20, 2015",MIL @ CHI,A,L,-9,4,503,2,17.0,6,2,0,0,21.5,6.8,7,4.1,201166,"Brooks, Aaron",missed
201573,"Bayless, Jerryd",0041400121,"APR 18, 2015",MIL @ CHI,A,L,-12,1,199,3,19.7,1,2,2,1,2.2,1.8,1,1.8,2200,"Gasol, Pau",made
201573,"Bayless, Jerryd",0041400121,"APR 18, 2015",MIL @ CHI,A,L,-12,1,66,4,2.0,2,2,2,1,22.0,2.3,0,4.8,201959,"Gibson, Taj",made
201573,"Bayless, Jerryd",0041400121,"APR 18, 2015",MIL @ CHI,A,L,-12,2,545,1,13.4,3,2,0,0,13.9,1.5,1,2.9,201166,"Brooks, Aaron",missed
201573,"Bayless, Jerryd",0041400121,"APR 18, 2015",MIL @ CHI,A,L,-12,4,650,1,16.3,4,2,0,0,21.8,0.9,0,9.6,201166,"Brooks, Aaron",missed
201573,"Bayless, Jerryd",0041400121,"APR 18, 2015",MIL @ CHI,A,L,-12,4,617,1,15.4,5,2,2,1,19.9,8.7,10,3.5,201166,"Brooks, Aaron",made
201573,"Bayless, Jerryd",0041400121,"APR 18, 2015",MIL @ CHI,A,L,-12,4,430,2,13.1,6,2,0,0,21.1,1.7,1,5.8,201166,"Brooks, Aaron",missed
201573,"Bayless, Jerryd",0041400121,"APR 18, 2015",MIL @ CHI,A,L,-12,4,391,2,18.0,7,2,2,1,20.9,1.6,1,6.5,201959,"Gibson, Taj",made
203382,"Baynes, Aron",0041400165,"APR 28, 2015",SAS @ LAC,A,W,4,2,543,1,24.0,1,2,0,0,1.5,0.0,0,2.0,201175,"Davis, Glen",missed
203382,"Baynes, Aron",0041400163,"APR 24, 2015",SAS vs. LAC,H,W,27,4,400,2,9.2,1,2,0,0,12.1,2.7,0,2.9,201175,"Davis, Glen",missed
203382,"Baynes, Aron",0041400163,"APR 24, 2015",SAS vs. LAC,H,W,27,4,192,3,9.2,2,2,2,1,21.5,1.0,0,7.3,202327,"Udoh, Ekpe",made
203382,"Baynes, Aron",0041400161,"APR 19, 2015",SAS @ LAC,A,L,-15,1,314,3,16.1,1,2,0,0,3.7,0.4,0,2.7,201599,"Jordan, DeAndre",missed
203382,"Baynes, Aron",0041400161,"APR 19, 2015",SAS @ LAC,A,L,-15,1,267,3,15.0,2,2,2,1,0.6,0.0,0,1.0,2440,"Barnes, Matt",made
203382,"Baynes, Aron",0041400161,"APR 19, 2015",SAS @ LAC,A,L,-15,1,56,4,9.0,3,2,0,0,8.0,2.5,1,2.9,201175,"Davis, Glen",missed
203382,"Baynes, Aron",0041400161,"APR 19, 2015",SAS @ LAC,A,L,-15,2,49,4,22.4,4,2,2,1,2.2,0.7,0,3.9,201933,"Griffin, Blake",made
203382,"Baynes, Aron",0041400161,"APR 19, 2015",SAS @ LAC,A,L,-15,3,225,3,9.0,5,2,0,0,4.0,1.7,0,3.0,201599,"Jordan, DeAndre",missed
203382,"Baynes, Aron",0041400161,"APR 19, 2015",SAS @ LAC,A,L,-15,3,108,4,9.6,6,2,0,0,1.1,0.6,0,3.3,2440,"Barnes, Matt",missed
203382,"Baynes, Aron",0041400161,"APR 19, 2015",SAS @ LAC,A,L,-15,3,52,4,15.0,7,2,0,0,3.4,0.8,0,2.4,101108,"Paul, Chris",missed
203145,"Bazemore, Kent",0041400304,"MAY 26, 2015",ATL @ CLE,A,L,-30,1,649,1,10.8,1,2,2,1,5.0,0.8,0,1.5,202681,"Irving, Kyrie",made
203145,"Bazemore, Kent",0041400304,"MAY 26, 2015",ATL @ CLE,A,L,-30,1,489,2,9.7,2,3,0,0,25.1,1.7,0,6.0,202681,"Irving, Kyrie",missed
203145,"Bazemore, Kent",0041400304,"MAY 26, 2015",ATL @ CLE,A,L,-30,1,461,2,23.0,3,2,2,1,0.3,1.8,0,2.8,202389,"Mozgov, Timofey",made
203145,"Bazemore, Kent",0041400304,"MAY 26, 2015",ATL @ CLE,A,L,-30,1,200,3,21.1,4,2,0,0,4.2,3.9,3,0.7,2592,"Jones, James",missed
203145,"Bazemore, Kent",0041400304,"MAY 26, 2015",ATL @ CLE,A,L,-30,1,162,4,3.7,5,2,2,1,3.1,0.6,0,3.6,202684,"Thompson, Tristan",made
203145,"Bazemore, Kent",0041400304,"MAY 26, 2015",ATL @ CLE,A,L,-30,2,432,2,16.4,6,3,0,0,23.7,2.2,1,8.4,202684,"Thompson, Tristan",missed
203145,"Bazemore, Kent",0041400304,"MAY 26, 2015",ATL @ CLE,A,L,-30,2,64,4,16.2,7,2,0,0,1.9,0.5,0,3.0,2544,"James, LeBron",missed
203145,"Bazemore, Kent",0041400304,"MAY 26, 2015",ATL @ CLE,A,L,-30,2,37,4,4.6,8,2,0,0,4.0,4.0,2,3.5,202681,"Irving, Kyrie",missed
203145,"Bazemore, Kent",0041400304,"MAY 26, 2015",ATL @ CLE,A,L,-30,3,694,1,9.0,9,3,0,0,26.5,0.8,0,12.9,202681,"Irving, Kyrie",missed
203145,"Bazemore, Kent",0041400304,"MAY 26, 2015",ATL @ CLE,A,L,-30,3,380,2,19.6,10,2,2,1,1.4,1.4,0,3.6,202684,"Thompson, Tristan",made
203145,"Bazemore, Kent",0041400304,"MAY 26, 2015",ATL @ CLE,A,L,-30,3,210,3,8.0,11,3,0,0,23.4,4.4,3,5.8,202684,"Thompson, Tristan",missed
203145,"Bazemore, Kent",0041400303,"MAY 24, 2015",ATL @ CLE,A,L,-3,1,370,2,16.9,1,2,2,1,2.4,0.6,0,3.8,203521,"Dellavedova, Matthew",made
203145,"Bazemore, Kent",0041400303,"MAY 24, 2015",ATL @ CLE,A,L,-3,1,49,4,10.2,2,2,0,0,17.6,1.7,1,6.8,1890,"Marion, Shawn",missed
203145,"Bazemore, Kent",0041400303,"MAY 24, 2015",ATL @ CLE,A,L,-3,1,27,4,19.0,3,2,0,0,1.1,1.0,0,5.6,2592,"Jones, James",missed
203145,"Bazemore, Kent",0041400303,"MAY 24, 2015",ATL @ CLE,A,L,-3,2,601,1,12.9,4,3,3,1,25.0,0.8,0,4.9,2747,"Smith, J.R.",made
203145,"Bazemore, Kent",0041400303,"MAY 24, 2015",ATL @ CLE,A,L,-3,2,241,3,19.3,5,3,0,0,21.9,0.8,0,6.0,2747,"Smith, J.R.",missed
203145,"Bazemore, Kent",0041400303,"MAY 24, 2015",ATL @ CLE,A,L,-3,3,191,3,17.1,6,2,0,0,8.2,1.5,2,2.2,2747,"Smith, J.R.",missed
203145,"Bazemore, Kent",0041400303,"MAY 24, 2015",ATL @ CLE,A,L,-3,3,166,4,14.4,7,2,0,0,6.2,7.4,6,0.7,202684,"Thompson, Tristan",missed
203145,"Bazemore, Kent",0041400303,"MAY 24, 2015",ATL @ CLE,A,L,-3,3,56,4,19.9,8,2,0,0,5.5,3.6,4,3.1,2747,"Smith, J.R.",missed
203145,"Bazemore, Kent",0041400303,"MAY 24, 2015",ATL @ CLE,A,L,-3,4,235,3,3.7,9,3,3,1,25.4,6.0,8,4.3,2592,"Jones, James",made
203145,"Bazemore, Kent",0041400302,"MAY 22, 2015",ATL vs. CLE,H,L,-12,2,677,1,16.4,1,2,2,1,5.9,1.9,2,3.1,1890,"Marion, Shawn",made
203145,"Bazemore, Kent",0041400302,"MAY 22, 2015",ATL vs. CLE,H,L,-12,2,608,1,7.8,2,2,2,1,8.7,2.3,2,1.7,203521,"Dellavedova, Matthew",made
203145,"Bazemore, Kent",0041400302,"MAY 22, 2015",ATL vs. CLE,H,L,-12,2,560,1,22.7,3,2,2,1,2.1,2.6,0,9.6,203521,"Dellavedova, Matthew",made
203145,"Bazemore, Kent",0041400302,"MAY 22, 2015",ATL vs. CLE,H,L,-12,3,5,4,,4,3,0,0,23.1,0.9,0,11.5,2747,"Smith, J.R.",missed
203145,"Bazemore, Kent",0041400301,"MAY 20, 2015",ATL vs. CLE,H,L,-8,2,0,4,,1,2,2,1,21.1,0.7,0,10.7,202681,"Irving, Kyrie",made
203145,"Bazemore, Kent",0041400301,"MAY 20, 2015",ATL vs. CLE,H,L,-8,3,28,4,,2,2,2,1,6.6,2.0,1,3.9,203521,"Dellavedova, Matthew",made
203145,"Bazemore, Kent",0041400301,"MAY 20, 2015",ATL vs. CLE,H,L,-8,4,175,4,,3,2,2,1,7.1,0.6,0,5.0,2747,"Smith, J.R.",made
203145,"Bazemore, Kent",0041400301,"MAY 20, 2015",ATL vs. CLE,H,L,-8,4,159,4,,4,3,0,0,21.7,0.8,0,3.6,2747,"Smith, J.R.",missed
203145,"Bazemore, Kent",0041400301,"MAY 20, 2015",ATL vs. CLE,H,L,-8,4,58,4,,5,2,2,1,4.6,2.1,1,1.0,2747,"Smith, J.R.",made
203145,"Bazemore, Kent",0041400206,"MAY 15, 2015",ATL @ WAS,A,W,3,1,163,4,3.7,1,2,0,0,10.6,2.1,2,3.2,202338,"Seraphin, Kevin",missed
203145,"Bazemore, Kent",0041400205,"MAY 13, 2015",ATL vs. WAS,H,W,1,1,57,4,22.8,1,2,0,0,25.0,0.6,0,12.8,201196,"Sessions, Ramon",missed
203145,"Bazemore, Kent",0041400205,"MAY 13, 2015",ATL vs. WAS,H,W,1,2,696,1,0.5,2,2,0,0,3.9,4.0,3,0.5,2403,Nene,missed
203145,"Bazemore, Kent",0041400205,"MAY 13, 2015",ATL vs. WAS,H,W,1,3,2,4,,3,3,0,0,28.6,0.8,0,2.2,201196,"Sessions, Ramon",missed
203145,"Bazemore, Kent",0041400204,"MAY 11, 2015",ATL @ WAS,A,W,5,1,256,3,4.9,1,2,0,0,5.5,3.0,2,1.7,101162,"Gortat, Marcin",missed
203145,"Bazemore, Kent",0041400204,"MAY 11, 2015",ATL @ WAS,A,W,5,3,202,3,3.8,2,3,3,1,24.1,1.8,1,3.2,203078,"Beal, Bradley",made
203145,"Bazemore, Kent",0041400203,"MAY 09, 2015",ATL @ WAS,A,L,-2,1,47,4,15.0,1,2,2,1,4.0,1.8,2,0.2,202066,"Temple, Garrett",made
203145,"Bazemore, Kent",0041400203,"MAY 09, 2015",ATL @ WAS,A,L,-2,2,237,3,13.7,2,2,0,0,5.5,2.8,3,1.0,2400,"Gooden, Drew",missed
203145,"Bazemore, Kent",0041400203,"MAY 09, 2015",ATL @ WAS,A,L,-2,4,406,2,8.7,3,2,2,1,6.4,4.1,3,2.4,203490,"Porter, Otto",made
203145,"Bazemore, Kent",0041400203,"MAY 09, 2015",ATL @ WAS,A,L,-2,4,240,3,13.2,4,2,2,1,4.4,2.4,3,1.4,203490,"Porter, Otto",made
203145,"Bazemore, Kent",0041400202,"MAY 05, 2015",ATL vs. WAS,H,W,16,1,25,4,20.5,1,2,2,1,4.8,2.4,1,2.2,201196,"Sessions, Ramon",made
203145,"Bazemore, Kent",0041400202,"MAY 05, 2015",ATL vs. WAS,H,W,16,3,275,3,16.3,2,3,3,1,21.7,0.9,0,15.5,1718,"Pierce, Paul",made
203145,"Bazemore, Kent",0041400202,"MAY 05, 2015",ATL vs. WAS,H,W,16,3,99,4,12.5,3,3,3,1,20.9,0.6,0,4.6,2403,Nene,made
203145,"Bazemore, Kent",0041400201,"MAY 03, 2015",ATL vs. WAS,H,L,-6,1,75,4,18.8,1,3,0,0,25.2,0.8,0,6.2,203078,"Beal, Bradley",missed
203145,"Bazemore, Kent",0041400201,"MAY 03, 2015",ATL vs. WAS,H,L,-6,1,2,4,,2,2,2,1,2.2,0.7,0,2.4,101162,"Gortat, Marcin",made
203145,"Bazemore, Kent",0041400201,"MAY 03, 2015",ATL vs. WAS,H,L,-6,4,563,1,18.0,3,3,0,0,21.9,0.8,0,7.0,203490,"Porter, Otto",missed
203145,"Bazemore, Kent",0041400106,"MAY 01, 2015",ATL @ BKN,A,W,24,2,613,1,12.2,1,3,0,0,24.8,0.7,0,8.1,101187,"Anderson, Alan",missed
203145,"Bazemore, Kent",0041400106,"MAY 01, 2015",ATL @ BKN,A,W,24,2,91,4,6.2,2,2,2,1,3.8,0.6,0,2.3,202711,"Bogdanovic, Bojan",made
203145,"Bazemore, Kent",0041400106,"MAY 01, 2015",ATL @ BKN,A,W,24,3,161,4,7.0,3,3,3,1,24.4,0.9,0,9.3,101187,"Anderson, Alan",made
203145,"Bazemore, Kent",0041400106,"MAY 01, 2015",ATL @ BKN,A,W,24,3,141,4,18.5,4,3,0,0,22.9,1.3,0,13.7,2207,"Johnson, Joe",missed
203145,"Bazemore, Kent",0041400106,"MAY 01, 2015",ATL @ BKN,A,W,24,3,110,4,10.5,5,2,2,1,1.6,0.8,0,3.6,203486,"Plumlee, Mason",made
203145,"Bazemore, Kent",0041400106,"MAY 01, 2015",ATL @ BKN,A,W,24,4,654,1,12.8,6,2,0,0,7.6,3.5,4,1.7,201572,"Lopez, Brook",missed
203145,"Bazemore, Kent",0041400106,"MAY 01, 2015",ATL @ BKN,A,W,24,4,589,1,2.9,7,2,0,0,21.5,4.0,3,5.2,2207,"Johnson, Joe",missed
203145,"Bazemore, Kent",0041400105,"APR 29, 2015",ATL vs. BKN,H,W,10,1,232,3,15.0,1,2,0,0,5.7,0.7,0,2.1,101187,"Anderson, Alan",missed
203145,"Bazemore, Kent",0041400105,"APR 29, 2015",ATL vs. BKN,H,W,10,1,204,3,7.7,2,2,2,1,7.1,0.9,0,3.1,201572,"Lopez, Brook",made
203145,"Bazemore, Kent",0041400105,"APR 29, 2015",ATL vs. BKN,H,W,10,1,116,4,8.2,3,3,0,0,22.1,0.8,0,8.8,201572,"Lopez, Brook",missed
203145,"Bazemore, Kent",0041400105,"APR 29, 2015",ATL vs. BKN,H,W,10,1,53,4,8.4,4,3,0,0,22.9,0.7,0,7.3,101127,"Jack, Jarrett",missed
203145,"Bazemore, Kent",0041400105,"APR 29, 2015",ATL vs. BKN,H,W,10,2,589,1,20.2,5,2,0,0,4.7,3.6,4,2.4,203486,"Plumlee, Mason",missed
203145,"Bazemore, Kent",0041400104,"APR 27, 2015",ATL @ BKN,A,L,-5,2,474,2,20.0,1,2,2,1,1.1,1.3,1,1.6,201572,"Lopez, Brook",made
203145,"Bazemore, Kent",0041400104,"APR 27, 2015",ATL @ BKN,A,L,-5,2,416,2,19.0,2,3,0,0,22.5,1.6,1,6.2,101127,"Jack, Jarrett",missed
203145,"Bazemore, Kent",0041400103,"APR 25, 2015",ATL @ BKN,A,L,-8,1,229,3,10.3,1,2,2,1,3.1,0.5,0,3.6,202711,"Bogdanovic, Bojan",made
203145,"Bazemore, Kent",0041400103,"APR 25, 2015",ATL @ BKN,A,L,-8,1,40,4,0.8,2,3,0,0,24.9,1.1,1,6.3,101187,"Anderson, Alan",missed
203145,"Bazemore, Kent",0041400103,"APR 25, 2015",ATL @ BKN,A,L,-8,3,385,2,18.3,3,3,0,0,22.2,0.8,0,9.5,101187,"Anderson, Alan",missed
203145,"Bazemore, Kent",0041400103,"APR 25, 2015",ATL @ BKN,A,L,-8,3,263,3,24.0,4,2,2,1,6.4,1.9,1,8.8,101114,"Williams, Deron",made
203145,"Bazemore, Kent",0041400103,"APR 25, 2015",ATL @ BKN,A,L,-8,3,86,4,18.1,5,3,0,0,22.9,1.3,0,11.2,2207,"Johnson, Joe",missed
203145,"Bazemore, Kent",0041400102,"APR 22, 2015",ATL vs. BKN,H,W,5,1,103,4,8.2,1,3,0,0,22.8,0.7,0,6.4,2207,"Johnson, Joe",missed
203145,"Bazemore, Kent",0041400102,"APR 22, 2015",ATL vs. BKN,H,W,5,2,682,1,11.6,2,2,0,0,7.4,1.7,1,2.9,202711,"Bogdanovic, Bojan",missed
203145,"Bazemore, Kent",0041400102,"APR 22, 2015",ATL vs. BKN,H,W,5,3,0,4,,3,3,0,0,42.7,2.3,2,2.0,2207,"Johnson, Joe",missed
203145,"Bazemore, Kent",0041400102,"APR 22, 2015",ATL vs. BKN,H,W,5,4,656,1,8.5,4,2,2,1,1.2,0.6,0,1.4,202711,"Bogdanovic, Bojan",made
203145,"Bazemore, Kent",0041400102,"APR 22, 2015",ATL vs. BKN,H,W,5,4,577,1,20.9,5,3,0,0,24.1,1.6,1,11.0,101187,"Anderson, Alan",missed
203145,"Bazemore, Kent",0041400101,"APR 19, 2015",ATL vs. BKN,H,W,7,1,110,4,11.0,1,2,0,0,7.0,1.9,2,1.6,202711,"Bogdanovic, Bojan",missed
203145,"Bazemore, Kent",0041400101,"APR 19, 2015",ATL vs. BKN,H,W,7,4,553,1,10.9,2,3,0,0,22.6,0.8,0,5.6,2207,"Johnson, Joe",missed
203078,"Beal, Bradley",0041400206,"MAY 15, 2015",WAS vs. ATL,H,L,-3,1,674,1,14.4,1,2,0,0,3.9,0.6,0,0.6,201952,"Teague, Jeff",missed
203078,"Beal, Bradley",0041400206,"MAY 15, 2015",WAS vs. ATL,H,L,-3,1,612,1,16.2,2,3,3,1,24.4,0.9,0,7.8,201952,"Teague, Jeff",made
203078,"Beal, Bradley",0041400206,"MAY 15, 2015",WAS vs. ATL,H,L,-3,1,551,1,16.1,3,3,0,0,23.9,0.8,0,6.6,201952,"Teague, Jeff",missed
203078,"Beal, Bradley",0041400206,"MAY 15, 2015",WAS vs. ATL,H,L,-3,1,469,2,12.0,4,2,0,0,10.2,1.2,0,3.4,201952,"Teague, Jeff",missed
203078,"Beal, Bradley",0041400206,"MAY 15, 2015",WAS vs. ATL,H,L,-3,1,215,3,7.7,5,2,2,1,9.8,5.4,5,2.4,203145,"Bazemore, Kent",made
203078,"Beal, Bradley",0041400206,"MAY 15, 2015",WAS vs. ATL,H,L,-3,1,131,4,11.3,6,2,2,1,3.5,3.0,2,5.0,203471,"Schroder, Dennis",made
203078,"Beal, Bradley",0041400206,"MAY 15, 2015",WAS vs. ATL,H,L,-3,2,436,2,10.8,7,2,0,0,6.2,10.0,3,1.5,203488,"Muscala, Mike",missed
203078,"Beal, Bradley",0041400206,"MAY 15, 2015",WAS vs. ATL,H,L,-3,2,286,3,22.7,8,3,0,0,24.7,0.9,0,12.9,201960,"Carroll, DeMarre",missed
203078,"Beal, Bradley",0041400206,"MAY 15, 2015",WAS vs. ATL,H,L,-3,2,239,3,10.4,9,2,2,1,19.5,4.1,4,4.4,201952,"Teague, Jeff",made
203078,"Beal, Bradley",0041400206,"MAY 15, 2015",WAS vs. ATL,H,L,-3,2,44,4,20.1,10,2,0,0,11.5,0.7,0,5.3,201143,"Horford, Al",missed
203078,"Beal, Bradley",0041400206,"MAY 15, 2015",WAS vs. ATL,H,L,-3,3,633,1,4.0,11,2,2,1,19.8,6.6,10,5.7,201952,"Teague, Jeff",made
203078,"Beal, Bradley",0041400206,"MAY 15, 2015",WAS vs. ATL,H,L,-3,3,541,1,19.4,12,3,0,0,23.5,0.7,0,6.8,201143,"Horford, Al",missed
203078,"Beal, Bradley",0041400206,"MAY 15, 2015",WAS vs. ATL,H,L,-3,3,358,3,9.8,13,3,3,1,25.8,1.1,0,12.1,2594,"Korver, Kyle",made
203078,"Beal, Bradley",0041400206,"MAY 15, 2015",WAS vs. ATL,H,L,-3,3,175,4,19.8,14,3,0,0,24.4,0.9,0,6.4,203488,"Muscala, Mike",missed
203078,"Beal, Bradley",0041400206,"MAY 15, 2015",WAS vs. ATL,H,L,-3,3,93,4,11.3,15,2,2,1,3.2,2.3,2,0.5,203488,"Muscala, Mike",made
203078,"Beal, Bradley",0041400206,"MAY 15, 2015",WAS vs. ATL,H,L,-3,4,699,1,3.2,16,2,0,0,16.5,4.4,5,4.4,201143,"Horford, Al",missed
203078,"Beal, Bradley",0041400206,"MAY 15, 2015",WAS vs. ATL,H,L,-3,4,663,1,4.1,17,3,3,1,24.3,0.9,0,5.1,203471,"Schroder, Dennis",made
203078,"Beal, Bradley",0041400206,"MAY 15, 2015",WAS vs. ATL,H,L,-3,4,638,1,13.4,18,2,0,0,18.6,1.2,1,3.5,203471,"Schroder, Dennis",missed
203078,"Beal, Bradley",0041400206,"MAY 15, 2015",WAS vs. ATL,H,L,-3,4,415,2,14.2,19,2,2,1,18.0,3.0,3,5.6,203471,"Schroder, Dennis",made
203078,"Beal, Bradley",0041400206,"MAY 15, 2015",WAS vs. ATL,H,L,-3,4,392,2,16.7,20,3,0,0,22.5,0.8,0,6.1,203471,"Schroder, Dennis",missed
203078,"Beal, Bradley",0041400206,"MAY 15, 2015",WAS vs. ATL,H,L,-3,4,301,3,16.5,21,2,0,0,14.8,0.5,0,4.1,2594,"Korver, Kyle",missed
203078,"Beal, Bradley",0041400206,"MAY 15, 2015",WAS vs. ATL,H,L,-3,4,274,3,21.0,22,2,2,1,2.9,0.8,0,3.4,2594,"Korver, Kyle",made
203078,"Beal, Bradley",0041400206,"MAY 15, 2015",WAS vs. ATL,H,L,-3,4,232,3,8.4,23,2,2,1,15.2,1.5,1,5.2,201143,"Horford, Al",made
203078,"Beal, Bradley",0041400206,"MAY 15, 2015",WAS vs. ATL,H,L,-3,4,29,4,22.3,24,2,0,0,2.1,1.6,1,3.0,201143,"Horford, Al",missed
203078,"Beal, Bradley",0041400205,"MAY 13, 2015",WAS @ ATL,A,L,-1,1,701,1,7.2,1,2,0,0,20.3,1.7,1,5.1,201143,"Horford, Al",missed
203078,"Beal, Bradley",0041400205,"MAY 13, 2015",WAS @ ATL,A,L,-1,1,397,2,5.4,2,2,2,1,22.6,1.3,0,4.7,2594,"Korver, Kyle",made
203078,"Beal, Bradley",0041400205,"MAY 13, 2015",WAS @ ATL,A,L,-1,1,189,3,21.2,3,2,0,0,2.7,3.7,4,1.3,203544,"Antic, Pero",missed
203078,"Beal, Bradley",0041400205,"MAY 13, 2015",WAS @ ATL,A,L,-1,2,664,1,9.7,4,2,0,0,18.2,1.0,0,5.3,203488,"Muscala, Mike",missed
203078,"Beal, Bradley",0041400205,"MAY 13, 2015",WAS @ ATL,A,L,-1,2,509,2,7.3,5,2,0,0,1.7,16.6,19,0.9,203488,"Muscala, Mike",missed
203078,"Beal, Bradley",0041400205,"MAY 13, 2015",WAS @ ATL,A,L,-1,2,438,2,10.5,6,2,0,0,2.9,6.2,3,1.1,2594,"Korver, Kyle",missed
203078,"Beal, Bradley",0041400205,"MAY 13, 2015",WAS @ ATL,A,L,-1,2,365,2,14.4,7,2,2,1,5.8,8.7,9,1.8,201952,"Teague, Jeff",made
203078,"Beal, Bradley",0041400205,"MAY 13, 2015",WAS @ ATL,A,L,-1,2,215,3,19.3,8,2,2,1,2.8,3.0,3,2.6,2594,"Korver, Kyle",made
203078,"Beal, Bradley",0041400205,"MAY 13, 2015",WAS @ ATL,A,L,-1,2,108,4,17.6,9,3,0,0,25.7,1.0,0,13.6,2594,"Korver, Kyle",missed
203078,"Beal, Bradley",0041400205,"MAY 13, 2015",WAS @ ATL,A,L,-1,2,93,4,19.0,10,2,2,1,2.2,0.7,0,0.6,2594,"Korver, Kyle",made
203078,"Beal, Bradley",0041400205,"MAY 13, 2015",WAS @ ATL,A,L,-1,3,637,1,21.0,11,2,2,1,2.6,1.5,1,2.6,201952,"Teague, Jeff",made
203078,"Beal, Bradley",0041400205,"MAY 13, 2015",WAS @ ATL,A,L,-1,3,489,2,9.7,12,2,0,0,21.2,6.7,7,6.3,201143,"Horford, Al",missed
203078,"Beal, Bradley",0041400205,"MAY 13, 2015",WAS @ ATL,A,L,-1,3,324,3,5.9,13,3,3,1,22.1,0.8,0,6.9,203145,"Bazemore, Kent",made
203078,"Beal, Bradley",0041400205,"MAY 13, 2015",WAS @ ATL,A,L,-1,3,292,3,17.6,14,3,0,0,24.9,2.2,1,10.8,201952,"Teague, Jeff",missed
203078,"Beal, Bradley",0041400205,"MAY 13, 2015",WAS @ ATL,A,L,-1,3,189,3,12.0,15,2,0,0,21.4,3.9,4,5.5,203145,"Bazemore, Kent",missed
203078,"Beal, Bradley",0041400205,"MAY 13, 2015",WAS @ ATL,A,L,-1,4,618,1,11.0,16,2,2,1,17.6,0.8,0,9.2,2594,"Korver, Kyle",made
203078,"Beal, Bradley",0041400205,"MAY 13, 2015",WAS @ ATL,A,L,-1,4,566,1,13.0,17,2,2,1,11.7,6.0,3,2.6,203488,"Muscala, Mike",made
203078,"Beal, Bradley",0041400205,"MAY 13, 2015",WAS @ ATL,A,L,-1,4,377,2,6.9,18,2,2,1,15.8,1.2,0,3.9,200794,"Millsap, Paul",made
203078,"Beal, Bradley",0041400205,"MAY 13, 2015",WAS @ ATL,A,L,-1,4,309,3,1.7,19,3,0,0,25.2,6.1,2,2.4,203471,"Schroder, Dennis",missed
203078,"Beal, Bradley",0041400205,"MAY 13, 2015",WAS @ ATL,A,L,-1,4,243,3,6.4,20,2,0,0,19.7,0.7,0,3.7,201960,"Carroll, DeMarre",missed
